week_start,week,pl,route_day,visit_kind,stop,account,role,band,tier,wave,spine_2026,total_b2b,practice_type,city,days_since_visit_jul16,is_first_visit,cycle
2026-08-24,W4,Kristen,K-R10,Cadence revisit,2,MICHIGAN PREMIER INTERNISTS,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,2,PCP,ROYAL OAK,56.0,False,"C2 (validated universe, routes v2)"
2026-08-24,W4,Kristen,K-R10,Cadence revisit,3,Team Rehab - SMA Bloomfield Hills,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PT,,71.0,False,"C2 (validated universe, routes v2)"
2026-08-24,W4,Kristen,K-R10,Cadence revisit,4,Oakland Integrated Healthcare Network,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,Pontiac,65.0,False,"C2 (validated universe, routes v2)"
2026-08-24,W4,Kristen,K-R10,Cadence revisit,5,Limitless Physical Therapy and Performance,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PT,Rochester,36.0,False,"C2 (validated universe, routes v2)"
2026-08-24,W4,Kristen,K-R14,First pass,1,Haller and Hug Internal Medicine,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,12,PCP,Farmington Hills,66.0,True,"C2 (validated universe, routes v2)"
2026-08-24,W4,Kristen,K-R14,First pass,2,"WILLIAMS FAMILY AND SPORTS MEDICAL CENTER, PLC",Cross-sell (other service),Other Patient Referrer,Tier 3,Wave 2,0,1,Orthopedic,FARMINGTON,66.0,True,"C2 (validated universe, routes v2)"
2026-08-24,W4,Kristen,K-R14,First pass,3,"TONI BALLITCH TRATE, DO, PC",Reactivate,One Spine Patient,Tier 1,Wave 2,1,2,PCP,FARMINGTON HILLS,66.0,True,"C2 (validated universe, routes v2)"
2026-08-24,W4,Kristen,K-R14,First pass,4,Trinity IHA Primary Care - Schoolcraft Campus,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,3,PCP,Livonia,16.0,True,"C2 (validated universe, routes v2)"
2026-08-24,W4,Kristen,K-R14,First pass,5,Medical Clinic of Northville,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,18,PCP,Northville,42.0,False,"C2 (validated universe, routes v2)"
2026-08-24,W4,Kristen,K-R14,First pass,6,Village Medical - Northville West,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,1,PCP,Northville,42.0,True,"C2 (validated universe, routes v2)"
2026-08-24,W4,Kristen,K-R14,First pass,7,ASCENSION MEDICAL GROUP PROVIDENCE FAMILY AND ATHLETIC MEDICINE,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,3,PCP,NOVI,45.0,True,"C2 (validated universe, routes v2)"
2026-08-24,W4,Kristen,K-R14,First pass,8,Providence Park Pediatrics - Novi,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,6,Pediatrics,NOVI,45.0,True,"C2 (validated universe, routes v2)"
2026-08-24,W4,Kristen,K-R14,First pass,9,WELL BEING PEDIATRICS,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,Pediatrics,NOVI,45.0,True,"C2 (validated universe, routes v2)"
2026-08-24,W4,Kristen,K-R14,First pass,10,Ivy Rehab - Novi,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,2,PT,Novi,45.0,True,"C2 (validated universe, routes v2)"
2026-08-24,W4,Sean,S-R03,Cadence revisit,1,Michigan Primary Care - Sterling Heights,Convert to repeat,One Spine Patient,Tier 1,Core Sterling / Macomb Lane,1,1,PCP,Sterling Heights,42.0,False,"C2 (validated universe, routes v2)"
2026-08-24,W4,Sean,S-R03,Cadence revisit,2,Associates in Family Practice,Convert to repeat,One Spine Patient,Tier 1,Named Sean Priority,1,2,PCP,Sterling Heights,41.0,False,"C2 (validated universe, routes v2)"
2026-08-24,W4,Sean,S-R03,Cadence revisit,3,Schoenherr Parkway Family Practice,Convert to repeat,One Spine Patient,Tier 1,Core Sterling / Macomb Lane,1,3,PCP,Sterling Heights,78.0,False,"C2 (validated universe, routes v2)"
2026-08-24,W4,Sean,S-R03,Cadence revisit,4,Macomb Internal Medicine,Protect,Repeat Spine Referrer,Tier 1,Named Sean Priority,4,4,PCP,Clinton Township,6.0,False,"C2 (validated universe, routes v2)"
2026-08-24,W4,Sean,S-R04,Cadence revisit,1,Cornerstone Lakefront Internists,Convert to repeat,One Spine Patient,Tier 1,Core Sterling / Macomb Lane,1,1,PCP,St. Clair Shores,80.0,False,"C2 (validated universe, routes v2)"
2026-08-24,W4,Sean,S-R04,Cadence revisit,2,Henry Ford Medical Center - East Jefferson,Convert to repeat,One Spine Patient,Tier 1,Core Sterling / Macomb Lane,1,2,PCP,Saint Clair Shores,80.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R01,Cadence revisit,1,Chronic Pain Institute,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,2,Pain,Sterling Heights,44.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R01,Cadence revisit,2,The Family Doctor,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,3,PCP,Clinton Township,6.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R01,Cadence revisit,3,Henry Ford Macomb Internal Medicine,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,4,PCP,Sterling Heights,30.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R01,Cadence revisit,4,DMC Orthopedics & Sports Medicine - Warren,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,Orthopedic,Sterling Heihhts,20.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R01,Cadence revisit,5,Office of Steven Trombly MD,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,7,PCP,Sterling Heights,7.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R01,Cadence revisit,6,Macomb Physicians Group,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,9,PCP,Sterling Heights,14.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R04,Cadence revisit,1,Vital Medicine,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,LIVONIA,27.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R04,Cadence revisit,2,"GREAT LAKE PHYSICIANS, PC",Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,Orthopedic,LIVONIA,27.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R05,Cadence revisit,1,Preferred Medical Group,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,2,Orthopedic,Madison Heights,22.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R05,Cadence revisit,2,Be Well Medical Center,Protect,Repeat Spine Referrer,Tier 1,Wave 1,3,17,PCP,Berkley,86.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R06,Cadence revisit,1,Cornerstone Garfield Family Practice - Ascension,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,3,PCP,Clinton Township,30.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R07,Cadence revisit,1,Epic Primary Care - Ferndale,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,4,PCP,Ferndale,56.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R07,Cadence revisit,2,Madison Medical Arts,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,PCP,Madison Heights,22.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R07,Cadence revisit,3,Barry S Meyer DO PC,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,PCP,Warren,45.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R09,Cadence revisit,1,Lakeside Internal Medicine,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,3,PCP,St Clair Shores,7.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R09,Cadence revisit,2,Henry Ford Macomb Health Center - Fraser,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,Clinton Township,112.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R10,Cadence revisit,1,North Valley Internal Medicine,Protect,Repeat Spine Referrer,Tier 1,Wave 1,3,3,PCP,Highland Charter Township,0.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R11,Cadence revisit,1,Henry Ford St. John Center for Wellness,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,3,PCP,Roseville,21.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R11,Cadence revisit,2,Sudha Nannapaneni MD,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,PCP,Roseville,21.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R12,Cadence revisit,1,Cornerstone Internal Medicine,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,2,PCP,Macomb,308.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R12,Cadence revisit,2,Epic Healthcare - Southfield,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,1,PCP,SOUTHFIELD,133.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R18,First pass,1,"Raad Kasmikha MD,",Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Rochester Hills,50.0,True,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R18,First pass,2,Legacy Medical Group,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,ROCHESTER HILLS,50.0,True,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R18,First pass,3,Rochester Hills Family Physicians (Corewell),Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Rochester,38.0,True,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R18,First pass,4,WellHealth Medical Associates - Rochester,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Rochester,38.0,True,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R18,First pass,5,Specialists in Rehabilitation Medicine,Reactivate,One Spine Patient,Tier 1,Wave 1,1,1,Orthopedic,Rochester,364.0,True,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R18,First pass,6,University Orthopedic Specialists,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Orthopedic,Rochester,10.0,True,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R18,First pass,7,Oakland Macomb Surgical Group,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Orthopedic,Rochester Hills,527.0,True,"C2 (validated universe, routes v2)"
2026-08-31,W5,Coty,C-R18,First pass,8,Stoney Creek Physicians,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Rochester Hills,10.0,True,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R02,Cadence revisit,1,Village Medical - Novi,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,3,Pain,Novi,23.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R02,Cadence revisit,2,WEST OAKLAND INTERNISTS,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,7,PCP,NOVI,6.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R03,Cadence revisit,1,Corewell Health Wayne Hospital Internal Medicine - Canton,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,5,PCP,CANTON,14.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R03,Cadence revisit,2,CANTON FOOT & Ankle SPECIALISTS,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,Podiatry,Canton,182.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R04,Cadence revisit,1,OAK STREET HEALTH CHERRY HILL,Protect,Repeat Spine Referrer,Tier 1,Wave 1,3,21,PCP,INKSTER,85.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R04,Cadence revisit,1,BEAUMONT FAMILY MEDICINE GARDEN CITY,Cross-sell (other service),Other Patient Referrer,Tier 3,Wave 2,0,1,PCP,GARDEN CITY,31.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R04,Cadence revisit,2,"APOLLO HEALTH SERVICES, PC",Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,PCP,GARDEN CITY,84.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R04,Cadence revisit,3,Plymouth physical therapy services,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,PT,Garden City,84.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R05,Cadence revisit,1,Eastpointe Family Physicians,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,4,PCP,Eastpointe,65.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R05,Cadence revisit,2,QuickDoc Urgent Care,Protect,Repeat Spine Referrer,Tier 1,Wave 1,4,4,Urgent Care,Eastpointe,65.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R06,Cadence revisit,1,"MEDICAL GROUP PRACTICE, PC (Olympia health)",Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,LIVONIA,135.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R07,Cadence revisit,1,NORLIVO INTERNAL MEDICINE,Protect,Repeat Spine Referrer,Tier 1,Wave 1,3,10,Orthopedic,Livonia,37.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R08,Cadence revisit,1,Tri County Neurology,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,Neurology,Eastpointe,65.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R08,Cadence revisit,2,Dedicated Senior Medical Center - Warren,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,6,Orthopedic,Warren,21.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R11,Cadence revisit,1,Premier Medicine Medical Center - Livonia,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,7,Urgent Care,Livonia,20.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R13,Cadence revisit,1,A1 Family Medicine,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,3,PCP,Canton,14.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R14,Cadence revisit,1,Karma Internists,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,1,PCP,NOVI,42.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R19,First pass,1,Trinity Health IHA Primary Care - EMU,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Ypsilanti,3.0,True,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R19,First pass,2,UNIVERSITY OF MICHIGAN YPSILANTI HEALTH CENTER,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Orthopedic,Ypsilanti,9.0,True,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R19,First pass,3,Trinity Health Neighborhood Primary Care,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Ypsilanti,38.0,True,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R19,First pass,4,CORNER HEALTH CENTER (Medicaid),Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Orthopedic,YPSILANTI,28.0,True,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R19,First pass,5,ATI Ypsilanti Huron Rd,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Ypsilanti,38.0,True,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R19,First pass,6,SOUTH HURON URGENT CARE (CAT 3),Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Orthopedic,Ypsilanti,38.0,True,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R19,First pass,7,Medical Associates PC,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Ypsilanti,17.0,True,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R19,First pass,8,"Vladimir Klemptner MD,",Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,PCP,Ypsilanti,20.0,True,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R19,First pass,9,BEAUMONT FAMILY MEDICINE BELLEVILLE,Convert to repeat,One Spine Patient,Tier 1,Wave 1,1,5,PCP,BELLEVILLE,48.0,True,"C2 (validated universe, routes v2)"
2026-08-31,W5,Jasmine,J-R19,First pass,10,WELLHEALTH MEDICAL ASSOCIATES - Belleville,Prospect first-touch,Visit / Prospect,Prospect,Wave 2,0,0,Pain,BELLEVILLE,49.0,True,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R02,Cadence revisit,1,Hesselberg Chiropractic,Protect,Repeat Spine Referrer,Tier 1,Wave 1,23,23,Chiropractor,Ypsilanti,80.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R02,Cadence revisit,2,Park Medical Centers,Protect,Repeat Spine Referrer,Tier 1,Wave 1,5,12,PCP,Livonia,16.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R03,Cadence revisit,1,Corewell Internal Medicine Southfield,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,1,PCP,Southfield,50.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R03,Cadence revisit,1,Corwell Health - Farmington,Cross-sell (other service),Other Patient Referrer,Tier 3,Wave 2,0,1,PCP,Farmington,66.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R03,Cadence revisit,2,Safir Law,Protect,Repeat Spine Referrer,Tier 1,Wave 2,2,2,Attorney / Legal,Southfield,139.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R03,Cadence revisit,3,Henry Ford Primary Care Center - 160,Protect,Repeat Spine Referrer,Tier 1,Wave 1,5,6,PCP,Farmington Hills,69.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R03,Cadence revisit,4,Michigan Auto Law,Protect,Repeat Spine Referrer,Tier 1,Wave 1,10,15,Attorney / Legal,Farmington Hills,78.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R03,Cadence revisit,5,"FARMINGTON HILLS  FAMILY PHYSICIANS, PLLC",Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,2,PCP,FARMINGTON HILLS,66.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R03,Cadence revisit,6,ORCHARD PRIMARY CARE,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,1,PCP,FARMINGTON HILLS,64.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R03,Cadence revisit,7,Ivy Rehab - Farmington,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,3,PT,Farmington,38.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R05,Cadence revisit,1,Superior Family Medicine - Health Venters Detroit -use this onea,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,2,PCP,Southfield,49.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R05,Cadence revisit,2,Pavilion Family Practice - use this one,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,SOUTHFIELD,49.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R05,Cadence revisit,3,APH - Pavillion IM Use this one,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,Southfield,48.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R06,Cadence revisit,1,Levine Clinic of Chiropractic,Protect,Repeat Spine Referrer,Tier 1,Wave 1,3,5,Chiropractor,Farmington Hills,69.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R06,Cadence revisit,1,Internal Medicine Physicians #170,Cross-sell (other service),Other Patient Referrer,Tier 3,Wave 2,0,3,PCP,FARMINGTON HILLS,69.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R06,Cadence revisit,2,Jian Zu MD,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,1,PCP,Southfield,50.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R06,Cadence revisit,2,Berry Johnson Health,Cross-sell (other service),Other Patient Referrer,Tier 3,Wave 2,0,14,PCP,Southfield,50.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R06,Cadence revisit,3,Carson Center Specialty,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,3,PCP,SOUTHFIELD,50.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R06,Cadence revisit,4,Ross Law,Protect,Repeat Spine Referrer,Tier 1,Wave 1,5,7,Attorney / Legal,Southfield,48.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R08,Cadence revisit,1,Primal Recovery and PT,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,4,PT,Livonia,16.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R08,Cadence revisit,2,Dr. Robin’s Heath and Wellness Center,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,Livonia,17.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R08,Cadence revisit,3,iTest Health Family Medicine,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,2,PCP,Livonia,17.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R09,Cadence revisit,1,"WEST BLOOMFIELD INTERNAL MEDICINE, PLLC",Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,2,PCP,WEST BLOOMFIELD,70.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R09,Cadence revisit,2,Millenium Associated Physicians - 130A,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,1,PCP,Farmington Hills,69.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R09,Cadence revisit,3,Millennium Affiliated Physicians - 130B,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,2,PCP,FARMINGTON HILLS,69.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R09,Cadence revisit,4,Premier Internists - Suite 180,Ortho cross-sell,Ortho Referrer,Tier 2,Wave 2,0,5,PCP,FARMINGTON HILLS,69.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R11,Cadence revisit,1,Lupo Chiropractic Center,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,1,Chiropractor,Roseville,73.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R11,Cadence revisit,2,Henry Ford Warren Family Physicians,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,4,PCP,Warren,1.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R11,Cadence revisit,3,Northpointe Pediatrics,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,4,Pediatrics,Warren,1.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R11,Cadence revisit,4,Pulmonary & Medical Associates,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,8,PCP,Warren,3.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R11,Cadence revisit,5,"FERRIS, MARY C, MEDICAL GROUP",Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,7,PCP,WARREN,3.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R11,Cadence revisit,6,Corewell Health-East,Convert to repeat,One Spine Patient,Tier 1,Wave 2,1,1,PCP,Warren,3.0,False,"C2 (validated universe, routes v2)"
2026-08-31,W5,Kristen,K-R12,Cadence revisit,1,MedPro Primary Care,Protect,Repeat Spine Referrer,Tier 1,Wave 1,2,4,Urgent Care,Madison Heights,31.0,False,"C2 (validated universe, routes v2)"
